ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
IRN,Iran,Com,MCF,MCF+CBH/LWAL+CDL+DUL/HEX:1/COM,86502.0,2108952703.0000088,2108952703.0000088,2811936934.0000005,0.0,0.0,8602881.0,7029842335.000023,99.4529721856142,817.1497821485643
IRN,Iran,Com,MCF,MCF+CBH/LWAL+CDL+DUL/HEX:2/COM,57676.0,3083846854.9999804,3083846854.9999804,4111795812.9999824,0.0,0.0,11458067.0,10279489531.0,198.66264997572648,897.1399391363308
IRN,Iran,Com,MCF,MCF+CBH/LWAL+CDL+DUL/HEX:3/COM,5767.0,505420446.99999994,505420446.99999994,673893926.0,0.0,0.0,1709390.0,1684734812.0,296.4088780995318,985.5766162198211
IRN,Iran,Com,MCF,MCF+CBH/LWAL+CDM+DUM/HEX:1/COM,90032.0,2195032406.0000305,2195032406.0000305,2926709868.999977,0.0,0.0,8954016.0,7316774681.999844,99.45370534920917,817.1500566896289
IRN,Iran,Com,MCF,MCF+CBH/LWAL+CDM+DUM/HEX:2/COM,60035.0,3209718157.0000334,3209718157.0000334,4279624214.9999943,0.0,0.0,11925744.0,10699060529.000065,198.64652286166404,897.1398789878489
IRN,Iran,Com,MCF,MCF+CBH/LWAL+CDM+DUM/HEX:3/COM,5998.0,526049854.00000036,526049854.00000036,701399802.9999996,0.0,0.0,1779217.0,1753499500.000002,296.635045015005,985.5456079837377
IRN,Iran,Com,MCF,MCF+S/LWAL+CDL+DUL/HEX:1/COM,51519.0,1265653395.0000093,1265653395.0000093,1687537856.0000136,0.0,0.0,5162873.0,4218844642.0000024,100.2129893825579,817.1505752707848
IRN,Iran,Com,MCF,MCF+S/LWAL+CDL+DUL/HEX:2/COM,34353.0,1849366748.9999862,1849366748.9999862,2465822336.99998,0.0,0.0,6871293.0,6164555847.999994,200.02017291066284,897.146410144349
IRN,Iran,Com,MCF,MCF+S/LWAL+CDL+DUL/HEX:3/COM,3433.0,301967120.00000006,301967120.00000006,402622820.0,0.0,0.0,1021451.0,1006557049.9999998,297.5388872706088,985.4188306634384
IRN,Iran,Com,MCF,MCF+S/LWAL+CDM+DUM/HEX:1/COM,53625.0,1317312715.0000064,1317312715.0000064,1756416952.0000052,0.0,0.0,5373614.0,4391042384.999977,100.20725407925408,817.1488285165211
