ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
UGA,Uganda,UGA-ADM1-1590546715-B1,Northern Region,Com,41831.0,616915998.0,643148987.0,1162775044.0,58943.0,0.0,7884717.0,2422840028.0,188.48980421218712,307.2830677372441
UGA,Uganda,UGA-ADM1-1590546715-B1,Northern Region,Ind,13598.0,390670060.0,292403618.0,450319323.0,13598.0,0.0,3873655.0,1133392991.0,284.8694660979556,292.5900708762138
UGA,Uganda,UGA-ADM1-1590546715-B1,Northern Region,Res,1982391.0,5651148470.0,9203761106.0,17519326454.0,2088847.0,9412229.0,162018741.0,32374236023.0,81.72895306728087,199.81784714028854
UGA,Uganda,UGA-ADM1-1590546715-B2,Eastern Region,Com,53045.0,782488995.0,815808223.0,1474672965.0,74741.0,0.0,9999719.0,3072970191.0,188.51388443774155,307.30565438888834
UGA,Uganda,UGA-ADM1-1590546715-B2,Eastern Region,Ind,17241.0,495350101.0,370753167.0,570982384.0,17241.0,0.0,4911599.0,1437085654.0,284.87900933820544,292.590183767038
UGA,Uganda,UGA-ADM1-1590546715-B2,Eastern Region,Res,2513570.0,7165373726.0,11669908936.0,22213630052.0,2648555.0,11934233.0,205431659.0,41048912717.0,81.72903837967512,199.8178514296085
UGA,Uganda,UGA-ADM1-1590546715-B3,Central Region,Com,56447.0,832656231.0,868111635.0,1569217754.0,79542.0,0.0,10640825.0,3269985613.0,188.51001824720535,307.30564716551584
UGA,Uganda,UGA-ADM1-1590546715-B3,Central Region,Ind,18338.0,527108173.0,394523040.0,607589432.0,18338.0,0.0,5226497.0,1529220635.0,285.00910677282144,292.589976613399
UGA,Uganda,UGA-ADM1-1590546715-B3,Central Region,Res,2674727.0,7624762880.0,12418094552.0,23637798716.0,2818355.0,12699365.0,218602371.0,43680656147.0,81.72885344934268,199.81785168743664
UGA,Uganda,UGA-ADM1-1590546715-B4,Western Region,Com,51702.0,762593164.0,795057718.0,1437181454.0,72846.0,0.0,9745632.0,2994832347.0,188.4962283857491,307.29996238314766
UGA,Uganda,UGA-ADM1-1590546715-B4,Western Region,Ind,16800.0,482785285.0,361348822.0,556499120.0,16800.0,0.0,4787017.0,1400633229.0,284.94148809523807,292.58998432635605
UGA,Uganda,UGA-ADM1-1590546715-B4,Western Region,Res,2449813.0,6983620289.0,11373895632.0,21650169775.0,2581369.0,11631513.0,200220778.0,40007685699.0,81.72900462198544,199.8178515668339
